,episode,step,red_action_success,red_action_type,red_action_src,red_action_dest,blue_action,blue_action_id,blue_action_target,reward
278,2,78,True,portscan,server18,dmz1,nothing,c4e0de602fc54d8da42ca69b7de573f1,,-2.0
279,2,79,True,portscan,server18,dmz43,deploy_decoy,decoy_limit_exceeded,user_subnet1,-2.0
280,2,80,True,portscan,server18,dmz49,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
281,2,81,True,portscan,server18,dmz35,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
282,2,82,True,portscan,server18,server38,nothing,9f065a9cc59346239e807cc78f8d4f6e,,-2.0
283,2,83,True,portscan,server18,dmz2,nothing,8f3b8ce8332240798285863a891bfafc,,-2.0
284,2,84,True,lateral-movement,server18,dmz23,deploy_decoy,decoy_limit_exceeded,subnet4,-10.0
285,2,85,True,discovery,dmz23,dmz23,deploy_decoy,decoy_limit_exceeded,user_subnet1,-5.0
286,2,86,True,portscan,dmz23,dmz45,nothing,efc2e791042342808c14d03a503dcf13,,-2.0
287,2,87,True,portscan,dmz23,dmz27,deploy_decoy,decoy_limit_exceeded,user_subnet1,-2.0
288,2,88,True,lateral-movement,dmz23,server4,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
289,2,89,True,discovery,server4,server4,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
290,2,90,True,lateral-movement,server4,dmz27,deploy_decoy,decoy_limit_exceeded,subnet3,-10.0
291,2,91,True,discovery,dmz27,dmz27,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
292,2,92,True,portscan,dmz27,dmz28,deploy_decoy,decoy_limit_exceeded,user_subnet1,-2.0
293,2,93,True,lateral-movement,dmz27,server3,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
294,2,94,True,discovery,server3,server3,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
295,2,95,True,portscan,server3,server33,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
296,2,96,True,lateral-movement,server3,server21,deploy_decoy,decoy_limit_exceeded,subnet3,-10.0
297,2,97,True,discovery,server21,server21,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
298,2,98,True,lateral-movement,server21,dmz14,nothing,4be21344a4f94029b514b993c320b61d,,-10.0
299,2,99,True,discovery,dmz14,dmz14,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
